Datum,Teilnehmer,Thema,sheet_name,Ort
20.05.22,300,Ride of Silence Köln,,Neusser Platz                                 Kempener Straße                                          IK/Subbelrather Straße                                                     IK/Universitätsstraße                              Klettenberggürtel/Luxemburger Straße                                    Volksgarten
20.05.22,10,Freiheit für Julian Assange,,Lenauplatz
20.05.22,1200,"Streik kommunale Kitas, soziale Arbeit, Behindertenhilfe",,Alter Markt
20.05.22,300,Ride of Silence Köln,,Neusser Platz                                 Kempener Straße                                          IK/Subbelrather Straße                                                     IK/Universitätsstraße                              Klettenberggürtel/Luxemburger Straße                                    Volksgarten
21.05.22,90,Gegen Hinrichtung im Iran und Andenken an di ebereits Hingerichteten.,,"Breslauer Platz, Deutzer Werft "
21.05.22,1000,Für einen sozial-ökologischen Wandel,,"Roncalliplatz
Deutzer Werft"
21.05.22,500,"Wehret den Anfängen: „Gegen ‚Leverkusen‘ und was daraus folgt...""",,Ostermannarena - Stelzenautobahn
21.05.22,10,Forderung eines Moratorium/Verbot für Biospritbeimischung,,Chlodwigplatz
21.05.22,50,Kundgebung anlässlich der Aktionswoche der Verschwunden-Gelassenen,,Alter Markt
21.05.22,300,Seenotrettung/Iuvetna-Prozessauftakt,,Roncalliplatz
21.05.22,150,Protest gegen Staatsgewalt im Iran,,Ottoplatz
21.05.22,20,"Defend ""Roe vs Wade"" - Abtreibungsrechte weltweit verteidigen und erkämpfen!",,Barthonia Forum
21.05.22,8,Gemeinsam gegen Verdrängung und Mietenwahnsinn,,Karl-Korn-Straße 4
23.05.22,60,Verdi Kundgebung zum öffentlichen Rundfunkt,,Vierscheibenhaus WDR - Mörsergasse
23.05.22,4,Christliche Evangelisation,,Wiener Platz
24.05.22,15,"Klimagerechtigkeit, Braunkohleabbau, Lützerath",,Albertus-Magnus-Platz
24.05.22,50,Dieser Schmerz betrifft uns alle,,Heinrich-Böll-Platz (Reiterstandbild)
24.05.22,100,Gute Arbeit - Gutes Leben,,L.-Fritz-Gruber-Platz
25.05.22,150,Schulstreik. Die Kreuzgasse soll endlich renoviert werden.,,Zeughausstraße (BezReg)     Alter Markt
25.05.22,310,Tarifverhandlung: Emtlastung und mehr Personal,,Joseph-Stelzmann-Straße
26.05.22,150,31. Unabhängigkeitsjahrestag - unserer Heimat Eritrea,,Deutzer Werft
27.05.22,10,Tierrechte,,Wallrafplatz
28.05.22,80,Evangelisation,,Roncalliplatz
28.05.22,70,Menschenrechte im Iran,,Roncalliplatz
28.05.22,10,Für mehr Demokratie in Algerien,,Neumarkt
28.05.22,20,Solidarität mit den kämpfenden Menschen im Iran,,Breslauer Platz
30.05.22,60,Rettet die Bäume,,Theo-Burauen-Platz
30.05.22,25,Afghanistan not safe,,Bahnhofsvorplatz
30.05.22,30,"Demokraten sehen wir gern, Schwurbler und Nazis halten wir fern!",,Am Hof                            Alter Markt                   Martinstraße/Augustiner Straße                                              Friesenplatz                                             Neumarkt
31.05.22,15,"Klimagerechtigkeit, Braunkohleabbau, Lützerath",,Albertus-Magnus-Platz
31.05.22,100,NS-Vergleich des Bundeskanzlers und der mediale Umgang damit,,Breite Straße        Zeughausstraße
01.06.22,25,Politische Haft in der Türkei,,Bahnhofsvorplatz
01.06.22,50,Kundgebung gegen die Angriffe auf Südkurdistan,,Wiener Platz
01.06.22,1000,Tarifverhandlung Entlastung,,Kerpener Straße bis Heumarkt
01.06.22,20,1. Juni - Internationaler Kindertag. Erinnerung an unschuldige getötete Kinder im 2. Weltkrieg,,Merianstraße Köln bis Nettergasse Dormagen
01.06.22,100,"100 Milliarden für eine erfreuliche Zukunft - Für Klima und Soziales statt Aufrüstung, Sondervermögen der Bundeswehr stoppen",,Rudolfplatz-Heumarkt
02.06.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
02.06.22,10,Aufhebung des PKK-Verbots,,Bahnhofsvorplatz
03.06.22,30,Sicheres Radfahren auf der Luxemburger Straße  (erneuter Raddooring-Unfall am 18.05.2022),,Luxembuger Straße
03.06.22,50,Info über Videoüberwachung und Datenschutz,,Kalk Kapelle/Bürgeramt
03.06.22,10,Freiheit für Julian Assange,,Lenauplatz
03.06.22,150,"Kidical Mass Köln Fahrradbus, Anmahnen von sicherer Radinfrastruktur für Schüler*innen",,Christine-Teusch-Platz bis Christine-Teusch-Platz
03.06.22,15,Keine Kameras in Kalk Post,,Kalk Post
04.06.22,800,Meinungsfreiheit,,Roncalliplatz
04.06.22,100,"InternationalerTag für unschludige Kinder, die Opfer von Aggression wurden",,Roncalliplatz
04.06.22,12,Mahnwache über Tierversuche stoppen,,Domplatte (Römerbogen)
04.06.22,20,Mahnwache zum Tiananmen-Massaker am 04. Juni,,Bahnhofsvorplatz
04.06.22,18,Wohnungen für Obdachlose und Geflüchtete,,Freidrich-Engel-Straße/Berrenrather Straße
05.06.22,100,"Gentrifizierung Stoppen, Sanierung statt Abriss",,Liebigstraße bis Rochusstraße
05.06.22,300,Was können wir für den Frieden tun?,,Kalscheurer Weiher
05.06.22,10,Verkündigung des Evangeliums,,Domplatte
06.06.22,30,Corona-Maßnahmen kritisieren JA --- Mit Nazis spazieren NEIN,,Alter Markt/Unter Käster             Hohenzollering/Ehrenstraße
09.06.22,400,Gedenken an die Opfer des NSU,,Keupstraße/Schanzenstraße
09.06.22,100,Temporäre Spielstraße: Anmahnen von mehr Freiräumen und Sicherheit für Kinder und Jugendliche im öffentlichen Raum,,Melchiorstraße
09.06.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
10.06.22,100,Aktionstag Menschenrechte,,Ebertplatz
10.06.22,500,Rwanda Is Killing! Gegen einen möglichen Kireg in der Demokratischen Republik Kongo,,Roncalliplatz
10.06.22,50,Kundgebung gegen die Angriffe auf Südkurdistan,,Kalk Post
11.06.22,150,Rettet die Bäume,,Grüngürtel (Kita Venloer Wall/Vogelsangerstr.)
11.06.22,80,Demonstration für christliche Werte,,???
11.06.22,30,Krieg dem Krieg. Entwaffnet die Kapitalisten,,"Kalk Post, Eythstr., Markt, Bürgerpark, Kalk Post"
11.06.22,50,Nicht auf unserem Rücken- Gegen Krieg und Militarismus,,Bahnhofsvorplatz
11.06.22,1000,Solidarität mit der Ukraine,,Neumarkt
11.06.22,18,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
12.06.22,50,Temporäre Spielstraße,,Spielplatz Markt
13.06.22,30,"Demokraten sehen wir gern, Schwurbler und Nazis halten wir fern",,"Alter Markt
Friesenplatz"
14.06.22,12,Schafft die Obdachlosigkeit ab,,"Bürgerhaus Stollwerck, Dreikönigenstraße"
14.06.22,15,"Klimagerechtigkeit, Braunkohleabbau, Lützerath",,Albertus-Magnus-Platz
16.06.22,200,Vergesst unsere Väter nicht - Kinderdemo für Frieden,,Roncalliplatz
17.06.22,10,Freiheit für Julian Assange,,Ebertplatz
17.06.22,10,Tierrechte,,Wallrafplatz
18.06.22,80,Freiheit für den Iran,,Roncalliplatz
18.06.22,30,Klimaschutz. Ökologische und sozial gerechte Mobilitätswende. ,,"Leverkusen, Rheindorfer Platz"
18.06.22,40,Sondervermögen Bundeswehr und 2% Wehretat - Nein zur Aufrüstung,,Rudolfplatz
18.06.22,50,"Afrin, Kobane, Serekani und Kamichli",,Domplatte
18.06.22,20,Stoppt Putin! Frieden und Freiheit für die Ukraine!,,Rheingarten
18.06.22,12,Wohnungen für Obdachlose und Geflüchtete,,Ecke Berrenrather Str./Friedrich-Engels-Str.
18.06.22,7,Tierethik und Tierleid,,Schildergasse (Antoniterkirche)
19.06.22,3.000,Kölner Sternfahrt 2022 - Vorfahrt für gutes Leben,,"Deutzer Werft, Rudolfplatz und Neumarkt"
19.06.22,10,Mahnwache zum Weltgeflüchtetentag,,Chlodwigplatz
20.06.22,10,Verkehrswende,,Theo-Burauen-Platz
20.06.22,40,Erhalt des Krankenhauses Holweide,,Theo-Burauen-Platz
20.06.22,30,"Demokraten sehen wir gern, Schwurbler und Nazis halten wir fern",,"Alter Markt
Friesenplatz"
20.06.22,20,Schafft die Obdachlosigkeit ab,,Martinstraße/Bolzengasse
20.06.22,100,Entlastung,,Alter Markt
21.06.22,40,Edelweisspiraten,,Gerhard-Wilczek-Platz            Schönsteinstraße
21.06.22,50,Linksjugend Köln macht auf den Streik an den Uniklinken aufmerksam,,Schildergasse (P&C)
21.06.22,15,"Klimagerechtigkeit, Braunkohleabbau, Lützerath",,Albertus-Magnus-Platz
23.06.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
24.06.22,50,Dieser Schmerz betrifft uns alle,,Heinrich-Böll-Platz
24.06.22,250,Gute Arbeit - Gutes Leben,,Mörsergasse (1 live-Haus)
24.06.22,100,"Einfluss rechtsextremer Influencer:Innen verhindern! Hass, Hetze und Sozialdarwinismus entgegentreten!",,Ottoplatz
25.06.22,150,Gott hat dich gesehen,,Neumarkt
25.06.22,200,Nein zur Pflegekammer NRW,,Hans-Böckler-Platz                       Neptunplatz
25.06.22,50,"Protest gegen Folter, Mord und illegale Organentnahme an Falun-Gong-Praktizierenden in China",,Domplatte (Römerbogen)
25.06.22,50,Open discussion with the ukrainian vibes project,,Roncalliplatz
25.06.22,15,Nein zur Pflegekammer NRW,,"Flughafen Köln/Bonn, Eingang Abflugbereich"
25.06.22,3,Energiebreisstopp DKP,,"Bezirksrathaus Kalk
Kalker Hauptstraße 247-273"
25.06.22,12,Wohnungen für Obdachlose und Geflüchtete,,Ecke Berrenrather Str./Friedrich-Engels-Str.
25.06.22,5,Smartmob zu #IchBinArmutsbetroffen,,Poller Wiesen
27.06.22,20,Evangelium verbreiten,,Frankfurter Straße (Bus- und Bahnstation Ostheim)
27.06.22,15,Spaziergänger und Querdenker nicht unkommentiert lassen,,"Alter Markt
Hohenzollernring/Ehrenstr."
28.06.22,50,Gleiche Rechte für Drittstaatler aus der Ukraine die einen ukrainischen Aufenthaltstitel haben wie die ukrainischen Staatsbürger,,Ottmar-Pohl-Platz
28.06.22,15,Klimagerechtigkeit: Braunkohlestopp für Lützerath,,Albertus-Magnus-Platz
30.06.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
01.07.22,100,Gedenken an Erol Ispir,,Kalk Post
02.07.22,1500,Dyke*March - Sichtbarkeit queerer Menschen,,Roncalliplatz
02.07.22,250,Gedenken an Sivaspogrom,,Neumarkt
02.07.22,15,Geschlechtsbasierte Rechte von Frauen und Mädchen schützen!,,Apostelnkloster
02.07.22,20,Glaubensfreiheit für Christen mit einem bibeltreuen Werteverständnis ,,Schildergasse (Antoniterkirche)
02.07.22,40,Lützerath bleibt,,Chlodwigplatz
02.07.22,20,9 Jahre nach dem Militärputsch herrscht keine Demokratie in Ägypten,,Bahnhofsvorplatz
02.07.22,12,Wohnungen für Obdachlose und Geflüchtete,,Friedrich-Engels-Straße/Berrenrather Straße
03.07.22,30000,CSD 2022,,Heumarkt
03.07.22,13,"FÜR eine Freie Impfentscheidung und GEGEN Regierungsfaschismus, mediale Nato-Kriegshetze, künstlich steigende Energie- u. Lebensmittelpreise und die neue Impf-Propaganda zur politischen P(L)andemie der Affenpocken",,Deutzer Werft bis Poller Kirchweg
03.07.22,10,Freiheit für Julian Assange,,Ebertplatz
03.07.22,10,Verkündigung des Evangeliums,,Domplatte (Blau-Gold-Haus)
04.07.22,40,LGBTI+ Befreiung,,"Kalk Post
Markt"
04.07.22,20,Don't forget Afghanistan,,Bahnhofsvorplatz
04.07.22,15,Spaziergänger und Querdenker nicht unkommentiert lassen,,"Alter Markt
Hohenzollernring/Ehrenstr."
04.07.22,20,Evangelium verbreiten,,Marktplatz Neubrück
05.07.22,15,"Klimagerechtigkeit, Braunkohleabbau, Lützerath",,Alfons-Silbermann-Weg (Unimensa)                                           Albertus-Magnus-Platz
05.07.22,10,Bundeswehr - keine Zuunft für die Jugend,,"Butzweilerhofallee 1, Agentur für Arbeit"
06.07.22,25,Politische Haft in der Türkei,,Bahnhofsvorplatz
06.07.22,20,CETA-Ratifizierung,,Chlodwigplatz
07.07.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
08.07.22,12,Mahnwache zu Tierversuche stoppen,,Zülpicher Straße/Unimensa
09.07.22,300,Globaler Weltfrieden - wie Innen so Außen,,"Heumarkt, Alter Markt, Olivandenhof"
09.07.22,150,Gegen die Staatsgewalt im Iran,,Ottoplatz
09.07.22,40,Demonstration gegen Femizide,,Wilhelmplatz                          Mauenheimer Straße 135
09.07.22,5,Soziale Teilhabe,,Kalk Post
09.07.22,12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
10.07.22,50,"Gegen Repressionen und Unterdrückung, politische Haft und für einen Regierungswechsel in Kuba",,Aachener Weiher                        Alter Markt
10.07.22,30,"Tierrechte, Veganismus",,Domplatte (Blau-Gold-Haus)
11.07.22,15,Spaziergänger und Querdenker nicht unkommentiert lassen,,"Alter Markt
Hohenzollernring/Ehrenstr."
11.07.22,25,Solidarität zur landwitschaft in den Niederlanden,,Autbahnbrücken in Köln-Roggendorf
13.07.22,20,Notruf NRW,,Aachener Weiher
13.07.22,50,Kundgebung für die Situation des politischen Gefangenen Ecevit Piroglu,,Wiener Platz
14.07.22,50,"Wir wollen unsere Medien zurück, denn wir bezahlen die Medien! Wir wollen staatsfernen, Parteien unabhängigen Journalismus ohne Gleichschaltung, mit Multipolarität und Ausgewogenheit!",,Appellhofplatz 1
14.07.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
15.07.22,10,Freiheit für Julian Assange,,Eberplatz
15.07.22,20,Justice for Kurds,,Domplatte (Römerbogen)
16.07.22,12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
18.07.22,15,Spaziergänger und Querdenker nicht unkommentiert lassen,,Alter Markt                                   Hohenzollernring/Ehrenstraße
18.07.22,20,"Verschärfung der sozialen Lage angesichts Inflation, Krieg und Preistreiberei",,Wiener Platz
19.07.22,50,Aufenthaltsrecht Faruk Ereren,,Appellhofplatz
20.07.22,100,Gedenken an die Opfer des Suruc-Attentats,,Wiener Platz
20.07.22,250,Gedenkkundgebung anlässlich des 80. Jahrestages der Deporation von 1164 Menschen von Köln nach Minsk am 20. Juli 1942,,Volksgartenstraße 10
21.07.22,15,Justice for kurds,,Domplatte (Römerbogen)
21.07.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
21.07.22,20,"Pro Oeffentlich Rechtlicher Rundfunk, Pro
Meinungsvielfalt! Pro freie Medien! Gegen Fake-News und Propaganda von Schwurblern, Populisten und Rechten!",,Appellhofplatz
22.07.22,20,"Tierrechte, Ernährung & Veganismus",,Schildergasse (U-Bahn)
22.07.22,200,Italy stop supporting the Genocide of Ethiopia,,"Hiroshima-Nagasaki-Park, Universitätsstr. 81"
22.07.22,100,"Wir wollen den ""Runden Tisch"" mit dem ÖfR!",,Appellhofplatz 1
22.07.22,5,Tierrechte,,Wallrafplatz
23.07.22,25,Kundgebung gegen Teuerungen & Preiserhöhung,,Kalk Post
23.07.22,7,Freiheit-Religion ,,Leverkusen Rathausplatz
23.07.22,8,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
23.07.22,10,Mehr Demokratie in Algerien,,Heumarkt
23.07.22,10,#Ichbinarmutsbetroffen,,Kuthstraße-Haltestelle Vingst
26.07.22,3,Menschenrechtsverletzungen bei der Fußballweltmeisterschaft in Quatar 2022,,Zülpicher Straße (Unimensa)
27.07.22,50,Kundgebung für Solidarität mit den Hafenarbeiterin in Italien,,Universitätsstraße 81
28.07.22,50,"Wir wollen den ""Runden Tisch"" mit dem ÖfR!",,Appellhofplatz
28.07.22,15,"Öffent. Rechtl. Rundfunk & freie Presse stärken
& erhalten! Kein Platz für Fake News & Manipulation!",,Appellhofplatz
29.07.22,10,Freiheit für Julian Assange,,Ebertplatz
30.07.22,70,Tierschutz/Gegen Massentierhaltung,,Domplatte (Blau-Gold-Haus)
30.07.22,100,Tag gegen Menschenhandel,,Rudolfplatz
30.07.22,20,Die drei Prioritäten des Lebens,,Breslauer Platz
30.07.22,5000,Frieden für Europa! Solidarität mit der Ukraine.,,Heumarkt
30.07.22,500,Kölner Ordnungsamt verhindert Kultur,,Blücherpark                                Odonien
30.07.22,15,Enegierpreis stopp!,,Kalker Hauptstraße/Steprathstraße
03.08.22,600,Jahrestag des jesidischen Genozids am 03.08,,Neumarkt
03.08.22,75,Gedenken an die Opfer des Genozids an den Eziden im Senegal,,Domplatte (Römerbogen)
03.08.22,30,Politische Haft in der Türkei,,Bahnhofsvorplatz
04.08.22,50,"Wir wollen den ""Runden Tisch"" mit dem ÖfR!",,Appellhofplatz 1
04.08.22,20,"Pro Öffentlich Rechtlicher Rundfunk, Pro Meinungsvielfalt! Pro freie Medien!
Gegen Fake-News und Propaganda von Schwurblern, Populisten und Rechten!",,Appellhofplatz
04.08.22,50,Wohnen ist ein Menschenrecht! - Zwangsräumungen stoppen!,,Frankfurter Straße 705
05.08.22,20,Frauen für Weltfrieden und eine lebenswerte Zukunft,,Edith-Stein-Straße 12
05.08.22,15,Freiheit für Julian Assange,,Domplatte (Römerbogen)
06.08.22,1500,Konstitutionelle Revolution im Iran wurde am 05. August 1906 offiziell bewilligt und angekündigt.,,Neumarkt
06.08.22,30,Gedenken 77 Jahre Atombombenangriff auf Hiroshima und Nagasaki,,Aachener Weiher
06.08.22,10,"#IchBinArmutsbetroffen #Smartmob Thema
 Ernährung mit wenig Geld ",,Wiener Platz
06.08.22,5,6. August - Hiroshima-Gedenktag,,P&C Fußgängerzone Leverkusen
06.08.22,30,Glaubensfreiheit für Christen mit einem bibelbezogenen Werteverständnis,,Bahnhofsvorplatz
06.08.22,20,Zwangsräumungen zerstören leben!,,Gernsheimer Straße 17
06.08.22,100,Öffentliche Begehung der geplanten südlichen Zuführung in Köln Nippes von der Anwohnergemeinschaft Nippeser Westen e.V.,,"Werkstattstraße 37 und 102                    Am Ausbesserungswerk 32, 34, 36"
07.08.22,30,Mayors for Peace,,Schildergasse (Antoniterkirche)
08.08.22,15, Corona Maßnahmen kritisieren: Ja! Mit Nazis marschieren: Nein! ,,Alter Markt
09.08.22,12,"Stoppt den Verkauf von Exotenleder, Louis Vuitton!",,Domplatte (Blau-Gold-Haus)
09.08.22,50,Solidarität mit Belarus: Keine Diktatur!,,Alter Markt
10.08.22,50,9€-Ticket,,Alter Markt
10.08.22,50,Chancengleichheit in der Bildung von Kindern und Jugendlichen,,Breslauer Straße/Fauststraße
11.08.22,50,"Wir wollen den ""Runden Tisch"" mit dem ÖfR!",,Mörsergassse
11.08.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
12.08.22,50,Der Ukrainekrieg und die offene Krise des kapitalistischen Weltsystems,,Kalk Post
12.08.22,15,Freiheit für Julian Assange,,Domplatte (Römerbogen)
13.08.22,100,"Straße für alle! - Mehr Platz für nachbarschaftliche Kommunikation und Spiel, weniger Autos, mehr Fahrräder!",,Genovevastraße (Ecke Keupstr. Bis Heidkampstr.)
13.08.22,20,Aufklärung über den politischen Islam,,Bahnhofsvorplatz
13.08.22,20,Die friedliche Botschaft des Islam,,Domplatte
13.08.22,70,Menschenrechtsverletzungen im Iran,,Roncalliplatz
13.08.22,30,Politische Stimme für eine nue Verfassung in Chile,,Kurt-Hackenberg-Platz
13.08.22,150,Gedenken an den Opfer durch den Terrorstaat und Nato-Bündnispartner Türkei,,Ebertplatz                                 Alter Markt
13.08.22,15,Islamophobie hat keinen Platz in Köln,,Bahnhofsvorplatz
14.08.22,90,Bilderstöckchen spricht - Frieden schaffen mit mehr Waffen!?,,Blücherpark
14.08.22,12,Ponykarussel stoppen,,Wiese am Stadtgarten Mülheim
17.08.22,1.000,Danke Demo - satirische Demonstration zur Corona-Politik,,Rudolfplatz
17.08.22,50,"Kein Fußbreit für rechte & antisemitische Schwurbler! Für Wissenschaft, Impfung und Solidarität mit Schwachen!",,Eigelsteintorburg
17.08.22,50,Frieden in der Ukraine und in der Welt durch inneren Frieden,,Weltjugendtagsweg
17.08.22,10,Verkehrswende,,Theo-Burauen-Platz
18.08.22,15,Öffentlich rechtlichen Rundfunk erhalten,,Appellhofplatz
18.08.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
19.08.22,20,Mobilitätswende MIT Barrierefreiheit,,Ottoplatz
20.08.22,70,"Keine Klärschlammverbrennung, keine Phoshorrückgewinnungsanlage im Kölner Norden ",,Merkenicher Hauptstraße 248
20.08.22,50,Kostenloser ÖPNV,,"Wiener Platz
Kalk Post"
20.08.22,20,#ichbinarmutsbetroffen,,Alter Markt
20.08.22,15,"Tierrechte, Veganismus",,Domplatte (Blau-Gold-Haus)
20.08.22,30,Solidarität mit Salmon Rushdie,,Alter Markt
21.08.22,12,Mehr Grün im Stadtteil und Freiräume für Kinder,,Boisseréestraße
21.08.22,500,Polizei Gewalt,,Neumarkt
22.08.22,30,Mahnwache der Verbrechen der Islamischen Faschistischen Republik im Iran,,Bahnhofsvorplatz
22.08.22,15,Spaziergänger und Querdenker nicht unkommentiert lassen,,"Heumarkt
Kurt-Hackenberg-Platz"
23.08.22,30,Wo sind die Wurzeln unserer christlichen Grundwerte,,Domplatte (Blau-Gold-Haus)
24.08.22,300,"Keine Klärschlammverbrennung, keine Phoshorrückgewinnungsanlage im Kölner Norden ",,Pariser Platz
24.08.22,50,Dieser Schmerz betrifft uns alle,,Heinrich-Böll-Platz (Kaiser-Wilhelm II. Reiterstandbild)
24.08.22,50,Die Waffen nieder! Frieden in der Ukraine und weltweit!,,Schildergasse (P&C)
24.08.22,1.000,Unabhängigkeitstag der Ukraine und Solidarität mit der Ukraine,,Heumarkt
25.08.22,15,Gegen Tierversuche,,Bahnhofsvorplatz
25.08.22,15,Öffentlich rechtlichen Rundfunk erhalten,,Appellhofplatz
25.08.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
26.08.22,50,Protest zur Weiterführung des 9-Euro-Tickets in NRW und bundesweit,,Roncalliplatz
26.08.22,1000,Demonstration der Eltern des Gymnasiums Kreuzgasse für die baldige Renovierung der Schule,,Alter Markt
