Datum,Beginn,Ende,Thema,Ort,Aufzug,Teilnehmer,Absage,sheet_name
2022-09-23 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,,2022
2022-09-23 00:00:00,06:00:00,17:00:00,Globaler Klimastreik von Fridays for Future Karlsruhe,Citypark,x,2000,,2022
2022-09-24 00:00:00,17:00:00,20:00:00,Tierrechte,Kaiserstraße Ecke Lammstraße,,10,,2022
2022-09-24 00:00:00,14:00:00,18:00:00,Muslimische Shiiten,Marktplatz vor dem Rathaus,,150,,2022
2022-09-24 00:00:00,15:00:00,19:00:00,Glaubensfreiheit für Christen in einem bibelbezogenen Werteverständnis,Schlossplatz,,50,,2022
2022-09-24 00:00:00,11:00:00,13:00:00,Menschenrechte Verteidigung im Iran,Marktplatz,,100,,2022
2022-09-25 00:00:00,15:00:00,16:00:00,Kidical Mass - bundesweites Aktionswochenende,Kronenstraße bis Zähringerstraße,x,80,,2022
2022-09-26 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Für Umverteilung - Gegen Preisexplosion,Marktplatz,,70,,2022
2022-09-28 00:00:00,17:00:00,18:30:00,Safe Abortion Day,Eingang Städtisches Klinikum,,100,,2022
2022-09-29 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Dem 1. + 2. Senat des Deutschen Bundesverfassungsgerichts, unter dem Vorsitz von Stephan Harbarth, war und ist es bewusst, dass die COVID-19-Impfstoffe tödliche Nebenwirkungen haben.",Schlossbezirk,,28,,2022
2022-09-30 00:00:00,18:00:00,20:00:00,Mehr Raum fürs Rad- Critical Mass,Kronenplatz bis Nottinghamanlage,x,250,,2022
2022-09-30 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,,2022
2022-10-01 00:00:00,14:00:00,18:00:00,"Religion - Liebe, Glaube, Hoffnung",Platz der Grundrechte ,,3,,2022
2022-10-01 00:00:00,14:00:00,16:00:00,Iran im Aufbruch,Platz der Grundrechte,,200,,2022
2022-10-04 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte","Schlossplatz, Ecke Pfinztalstraße/Marstallstraße in Durlach",,8,,2022
2022-10-05 00:00:00,16:30:00,20:00:00,Ampeldemo für Tierrechte,Kreuzung Kaiseralle / Reinhold-Frank-Straße,,10,,2022
2022-10-06 00:00:00,18:30:00,22:00:00,solidarische Perspektive statt Krisen und Vereinzelung,Kirchplatz St. Stephan,,40,,2022
2022-10-06 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung: Wir sind eine Menschheitsfamilie. Die Erde ist fruchtbar und schön. Statt Geld für cum-ex und Tötungsmaschenerie hätte auch Geld für Bewässerungsanlagen fließen können. Wozu sind Kriege da? ,Schlossbezirk,,28,,2022
2022-10-07 00:00:00,17:30:00,20:45:00,Für Frieden und bezahlbare Energie,Marktplatz,x,80,,2022
2022-10-07 00:00:00,19:00:00,20:30:00,Genehmigung des Braunkohleabbaus in Lützerath,Kirchplatz St. Stephan,,50,,2022
2022-10-08 00:00:00,13:00:00,17:00:00,"Johannes 3, 16-18",Kaiserstraße Ecke Herrenstraße,,10,,2022
2022-10-08 00:00:00,16:00:00,19:00:00,Tierrechte,Schlossplatz,,10,,2022
2022-10-08 00:00:00,13:00:00,17:00:00,Religion- Für ein christliches Miteinander,Platz der Grundrechte,,3,,2022
2022-10-08 00:00:00,11:00:00,14:00:00,Iran im Aufruhr,"Schlossplatz, Kaiserstraße, Europaplatz, Waldstraße, Erbprinzenstraße, östlicher Kirchplatz St. Stephan",x,200,,2022
2022-10-08 00:00:00,16:30:00,20:30:00,Bewegungsmeditation für den inneren und äußeren Frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-10-08 00:00:00,13:00:00,15:00:00,Solidarität mit dem Kampf der Frauen im Iran,Kirchplatz St. Stephan,,150,,2022
2022-10-10 00:00:00,18:30:00,20:00:00,Russland ist ein Terrorstaat,Marktplatz,,200,,2022
2022-10-10 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Für Umverteilung - Gegen Preisexplosion!,Marktplatz,,70,,2022
2022-10-11 00:00:00,11:30:00,16:30:00,Kooperation statt Konfrontation - Frieden durch Entwicklung,Marktplatz,,3,,2022
2022-10-11 00:00:00,11:30:00,12:30:00,Aktionstag Pflege,Bahnhofvorplatz,,50,,2022
2022-10-11 00:00:00,18:00:00,20:00:00,Fahrrademonstration mit Ghostbike-Aufstellung auf dem Herdweg,Beginn Kronenplatz,x,120,,2022
2022-10-12 00:00:00,10:00:00,13:00:00,Erneuerung der Bundesrepublik an ihren eigenen Idealen,Schlossbezirk,,50,,2022
2022-10-13 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Eltern, Großeltern und Nachbarn fragen sich warum der 1. + 2. Senat des Bundesverfassungsgerichts der einrichtungsbezogenen Impfpflicht zugestimmt haben und überlegen, ob ein Fall von Bestechlichkeit vorliegt. Freundlich sei auf den Beschluss des Truppengerichts SÜD in der Disziplinarsache Az: S 5 BLc 11/22 vom 29.9.2022 hingewiesen. Natürlich resultieren Zweifel an der Verbindlichkeit des erteilten Befehls insbesondere daraus, dass dessen Befolgung wegen möglicher erheblicher Gesundheitsgefahren für den zu impfenden Soldaten durch Impfnebenwirkungen unzumutbar sein könnten. Die Gesundheit eines Soldaten ist - zumindest in Friedenszeiten - ein hohes Gut, das wie beispielsweise die durch vorgesetzte Stellen im dienstlichen Bereich - zu Recht- propagierte Wichtigkeit einer peniblen Befolgung von Sicherheits-bestimmungen im Umgang mit Waffen und Munition oder Gefahrstoffen zeigt, nicht vorschnell durch den Einsatz risikobehafteter, in ihren Langzeitfolgen unkalkulierbarer genbasierter Impfstoffe aufs Spiel gesetzt werden darf. Ein Soldat als Staatsbürger in Uniform und damit Grundrechtsträger (vgl. 5 6 Satz 1 SG) muss sich bei bestehender Fürsorgepficht des Dienstherrn (§ 31 SG) und der Vorgesetzten (S 10 Abs. 3 SG) grundsätzlich nicht in ein ""Experimentierfeld"" mit für ihn nicht einigermaßen kalkulierbarem Ausgang begeben, wenn dadurch nicht tatsächlich, also nachweisbar, überragende Gemeinschaftsgüter geschützt werden. Das ist bei einer Impfung mit ihrer zur Zeit bekanntlich eingeschränkten Wirkung wohl kaum der Fall. Sollte gar der unantastbare Kern der Menschenwürde (An. 1 Abs. 1 des Grundgesetzes) betroffen sein, fiele eine Abwägung aus; vermeintliche staatliche Schutzbelange, wie die einer verpflichtenden Impfung für Soldaten, mussten demgegenüber gänzlich zugunsten des Soldaten zurücktreten. ",Schlossbezirk,,28,,2022
2022-10-15 00:00:00,11:00:00,13:00:00,Iran im Aufruhr,Kronenplatz,x,150,,2022
2022-10-15 00:00:00,10:00:00,15:00:00,"Kundgebung zum Thema Hungerkrise & Klimaschutz, Thema: ""Kein Brot in Tank und Trog""",Friedrichsplatz,,5,,2022
2022-10-15 00:00:00,13:30:00,15:00:00,Mahnwache zu Menschenrechten im Ausland,Kaiserkarree,,20,,2022
2022-10-16 00:00:00,15:00:00,16:00:00,Catcalls of Karlsruhe kreiden an,"Kronenpatz, Marktplatz, Herrenstraße und Europaplatz",,3,,2022
2022-10-17 00:00:00,12:00:00,13:00:00,Solidarity with Iranian and Afghan students,KIT Campus Süd,,150,,2022
2022-10-17 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen die Hartz-Gesetze und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber!",Marktplatz,,50,,2022
2022-10-17 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Für Umverteilung - Gegen Preisexplosion!,Marktplatz,,70,,2022
2022-10-20 00:00:00,18:00:00,19:00:00,"Maskenfrreie Feststellung: Nach der nicht existierenden ""Schweinegrippe-Pandemie"" wurde mit Beginn des Frühjahrs 2020 die deutsche Gesellschaft sozial und wirtschaftlich massiv geschädigt - besonders unschuldige Kinder leiden unter den Massnahmen einer fehlgeleiteten Politik. Traurig gedenken wir allen Impftoten und allen, die ihre Existenzquelle verlieren. ",Schlossbezirk,,28,,2022
2022-10-21 00:00:00,10:00:00,11:00:00,Gedenken an jüdische Opfer des Nationalsozialismus,Sophienstraße 25 / Mahnmal für jüdische Opfer Nationalsozialismus,,50,,2022
2022-10-21 00:00:00,17:30:00,20:45:00,Für Frieden und bezahlbare Energie,"Marktplatz, Kaiserstraße, Leopoldstraße, Sophienstraße, Hirschstraße, Amalienstraße, Waldstraße, Sophienstraße, Karlstraße, Waldstraße, Erbprinzenstraße, Karl-Friedrich-Straße, Marktplatz",x,300,,2022
2022-10-22 00:00:00,12:00:00,16:00:00,Freiheit Religion,Marktplatz,,15,,2022
2022-10-22 00:00:00,13:00:00,17:00:00,"„Allen aber, die ihn aufnahmen, denen gab er das Anrecht, Kinder Gottes zu werden, denen, die an seinen Namen glauben.“ Johannes 1:12",Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,10,,2022
2022-10-22 00:00:00,14:00:00,16:00:00,"Menschenrechte, Frauenrechte (besonders über Mahsa Amini) und Freiheit im Iran",Stephanplatz,,100,,2022
2022-10-24 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Für Umverteilung - Gegen Preisexplosion!,Marktplatz - Kaiserstraße - Waldstraße - Erbprinzenstraße - Karl-Friedrich-Str. - Marktplatz,x,70,,2022
2022-10-25 00:00:00,08:00:00,09:00:00,Ungleichbehandlung der AfD-Stiftung? Auf jeden Fall!,Schlossbezirk,,30,,2022
2022-10-27 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: ""Es gibt heute ein politisches Klima, in dem sich niemand mehr die Wahrheit zu sagen traut. Man will den unmündigen, kritiklosen und verängstigten Staatsbürger."" (Zitat von Dietrich Mateschitz, 1944- 2022) ",Schlossbezirk,,28,,2022
2022-10-28 00:00:00,18:00:00,20:00:00,Critical Mass Fahrradtour,"Kronenplatz, Kronenstraße, Zirkel, Hans-Thoma-Straße, Willy-Brandt-Allee, Adenauerring, Theodor-Heuss-Allee, Klosterweg, Parkstraße, Karl-Wilhelm-Platz, Georg-Friedrich-Straße, Wolfartsweierer Straße, Ludwig-Erhard-Allee, Ostendstraße, Karoline-Luise-Tunnel, Kriegsstraße, Reinhold-Frank-Straße, Amalienstraße, Herrenstraße, Erbprinzenstraße, Karl-Friedrich-Straße, Marktplatz.",,200,,2022
2022-10-29 00:00:00,11:00:00,17:00:00,Religion - Für ein christliches Miteinander,Marktplatz belegt Kaiserstraße Ecke Lammstraße möglich ,,3,,2022
2022-10-29 00:00:00,16:00:00,17:00:00,Iran im Aufruhr,Kaiserstraße,,250,,2022
2022-10-29 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,Kronenplatz bis Marktplatz,x,150,,2022
2022-10-29 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren Frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-10-29 00:00:00,14:00:00,16:00:00,"Frauen, Leben, Freiheit I Solidarität mit der iranischen Frauenbewegung. Aufstehen für Frauenrechte!","Stephanplatz, Waldstraße, Kaiserstraße, Marktplatz",x,50,,2022
2022-10-31 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Für Umverteilung - Gegen Preisexplosion!,Marktplatz,,70,,2022
2022-11-02 00:00:00,16:30:00,20:00:00,Ampeldemo für Tierrechte,Kaiserallee/Reinhold-Frank-Straße,,10,,2022
2022-11-03 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Die Gewaltenteilung, der Garant für Demokratie, besteht leider in der Bundesrepublik Deutschland nicht, da die Richter von der Exekutive eingesetzt werden. Dies sollte den 7-jährigen Grundschülern unmissverständlich beigebracht werden, damit sie wissen, warum sie mit mRNA-Spritzung und Mund-Nasen-Bedeckung per öffentlicher Verkehrsmittel zur Schule kommen sollen und warum sich ihre Eltern und Großeltern so viele Sorgen machen.",Schlossbezirk,,28,,2022
2022-11-04 00:00:00,17:30:00,20:45:00,Friedensverhandlungen im Ukraine Krieg/ Sicherung bezahlbarer Energieversorgung / Erhalt des Bargeldes / Ende des Corona Impfexperiments,Beginn/Ende Marktplatz ,x,150,,2022
2022-11-04 00:00:00,17:00:00,18:30:00,Solidarity with Iranian students,"vor dem AKK, Campus Süd",,100,x,2022
2022-11-05 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,Kronenplatz bis Marktplatz,x,250,,2022
2022-11-05 00:00:00,16:30:00,20:30:00,Bewegungsmeditation für den inneren und äußeren Frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,x,2022
2022-11-07 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz-Gesetze und Sozialabbau, Gegen die Abwälzung der Kriegs- und Kriegslasten auf die Bevölkerung!",Marktplatz,,50,,2022
2022-11-07 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Marktplatz - Kaiserstraße - Waldstraße - Erbprinzenstraße - Karl-Friedrich-Str. - Marktplatz,x,100,,2022
2022-11-09 00:00:00,09:00:00,17:00:00,Gedenken an den 09. November 1938,Kronenstraße (Platz der ehemaligen Synagoge),,250,,2022
2022-11-09 00:00:00,17:00:00,18:00:00,Gedenken an die Reichspogromnacht ,Kronenstraße ,,50,,2022
2022-11-09 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte","Schlossplatz, Ecke Pfinztalstraße/Marstallstraße in Durlach",,8,,2022
2022-11-10 00:00:00,17:30:00,18:30:00,Slow Walk für den Frieden,Beginn Ende Marktplatz,x,30,,2022
2022-11-10 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Speziell seit 2020, jedoch auch bereits zuvor, wurden neue Gesetze erlassen, welche die Freiheit aller Menschen, die in der Bundesrepublik Deutschland leben, unverhältnismäßig stark einschränken. Das Bundesverfassungsgericht hat dem keinen Einhalt geboten.",Schlossbezirk,,28,,2022
2022-11-10 00:00:00,11:00:00,12:00:00,Lederprodukte sind tote Tierbabys,Kaiserstraße Ecke Lammstraße ,,10,,2022
2022-11-12 00:00:00,13:00:00,17:00:00,Tuhe Buße und glaube an das Evangelium,Marktplatz,,10,,2022
2022-11-12 00:00:00,13:30:00,14:30:00,Fehlendes Gehalt der Mitarbeiter des Cats Cafe Karlsruhe,Passagehof,,20,,2022
2022-11-12 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,Kronenplatz bis Platz der Grundrechte,,250,,2022
2022-11-12 00:00:00,12:45:00,15:00:00,Weltfrieden durch inneren Frieden ,Kronenplatz bis Stephanplatz,x,30,,2022
2022-11-12 00:00:00,11:00:00,15:00:00,Klimaschutz,Waldstraße Ecke Kaiserstraße Höhe Passagehof,,50,,2022
2022-11-12 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-11-12 00:00:00,10:00:00,13:00:00,Fahrraddemonstration zum Thema Widerstand gegen die aktue Weltkriegsgefahr,Nuitstraße - Sophienstraße - Waldstraße – rechts ab Amalienstraße – links Karlstraße – rechts Kaiserstraße (ab hier wird bis zur Abbiegung geschoben) - links Herrenstraße – rechts Zirkel – Neuer Zirkel - ins Unigelände -Engesser Straße – zurück über Zirkel - links Kronenstraße - rechts Zähringerstraße - links Kreuzstraße - rechts Hebelstraße - links Lammstraße - rechts Erbprinzenstraße - links Waldstraße - rechts Sophienstraße -links Nuitstraße - rechts Weinbrennerstraße - Entenfang,,30,,2022
2022-11-12 00:00:00,12:30:00,14:15:00,Widerstand gegen die akute Weltkriegsgefahr,Entenfang,,30,,2022
2022-11-14 00:00:00,12:00:00,14:00:00,Warnstreik und Kundgebung im Rahmen der Tarifrunde der Metall- und Elektroindustrie 2022,Am Storrenacker 26,,100,,2022
2022-11-14 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Marktplatz,x,100,x,2022
2022-11-15 00:00:00,17:00:00,19:00:00,In GEDENKEN an dem 85 Jahrestag des Volkermords in Dersin (15.11.1937),Karl-Friedrich-Straße (zwischen Kaiserstraße und Zirkel) ,,20,,2022
2022-11-15 00:00:00,13:30:00,14:30:00,Catcalls of Karlsruhe kreiden an,"Durlacher Tor, Kronenplatz, Marktplatz, Herrenstraße",,2,,2022
2022-11-16 00:00:00,16:15:00,18:00:00,Friede und soziale Gerechtigkeit,Rheinhafenstraße,,15,,2022
2022-11-17 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,28,,2022
2022-11-18 00:00:00,17:30:00,20:45:00,Friedensverhandlungen im Ukraine Krieg/ Sicherung bezahlbarer Energieversorgung / Erhalt des Bargeldes / Ende des Corona Impfexperiments,"Kronenplatz, Kaiserstraße, Hirschstraße, Sophienstraße, Waldstraße, Erbprinzenstraße, Karl-Friedrich-Straße, Kaiserstraße, Kronenstraße, Kronenplatz ",x,150,,2022
2022-11-19 00:00:00,14:00:00,17:00:00,Solidarität mit Menschen im Iran,Platz der Grundrechte?,,100,x,2022
2022-11-19 00:00:00,14:30:00,17:00:00,PetaZwei Streetteam Karlsruhe Aktion für Tierrechte,Kaiserstraße Ecke Karl-Friedrich-Straße Höhe Tourist-Information,,10,,2022
2022-11-19 00:00:00,13:00:00,17:00:00,Jesus will dich retten tuh Buße und Kehre um,Kaiserstraße Ecke Lammstraße,,10,,2022
2022-11-19 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,"Kronenplatz, Kaiserstraße, Waldstraße, Erbprinzenstraße, Friedrichsplatz",x,250,,2022
2022-11-19 00:00:00,07:30:00,14:00:00,Stoppt das Töten in der Ukraine - Aufrüstung ist nicht die Lösung,Gutenbergplatz,,15,,2022
2022-11-20 00:00:00,18:00:00,20:00:00,Mahnwache zum Transgender day of Remembarance,Platz der Grundrechte bis Stephanplatz,x,75,,2022
2022-11-21 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte, ,x,100,,2022
2022-11-24 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Wenn selbst die Massenmedien darüber schreiben, wie sich das Bundesverfassungsgericht „wegduckt“, können Handlungen nicht mehr verheimlicht werden. ",Schlossbezirk,,28,,2022
2022-11-25 00:00:00,15:30:00,18:30:00,Anti-Gewalt-Kampagne,Platz der Grundrechte,,10,,2022
2022-11-25 00:00:00,18:00:00,19:00:00,"Offenes Treffen Mehr Raum fürs Rad - Critical Mass Fahrradtour - Radfahrer fordern mit ihren Touren im Rahmen der weltweiten Critical-Mass-Bewegung mehr Rechte für Radfahrer, bessere Infrastruktur und mehr Platz im öffentlichen Verkehrsraum. Jeden letzten Freitag eines Monats.","Kronenplatz, Fritz-Erler-Straße, Mendelssohnplatz, Ludwig-Erhard-Allee, Henriette-Obermüller-Straße, Anna-Lauter-Straße, Luisenstraße, Stuttgarter Straße, Tivoli, Mittelbruchstraße, Fautenbruchstraße, Ettlinger Str., Ettlinger Allee, Rastatter Straße, Danziger Straße, Heidelberger Straße „rechts der Alb“, Nürnberger Straße „links der Alb“, Enzstraße, Neckarstraße, Weiherfeldbrücke, Breite Straße, Gebhardstraße, Ebertstraße, Welfenstraße, Brauerstraße, Kriegsstraße, Weinbrennerstraße, Yorkstraße, Kaisersallee, Kaiserplatz, Amalienstraße, Kaiserallee, Nelkenstraße, Gutenbergplatz. ",x,200,,2022
2022-11-25 00:00:00,10:00:00,14:00:00,Tag gegen Gewalt an Frauen ,Entenfang,,10,,2022
2022-11-25 00:00:00,17:00:00,19:00:00,Black Friday - Gegen maßlosen Konsum und für Ressourcen Schonung,"Stephanplatz, Kaiserstraße, Marktplatz, Karl-Friedrich-Straße, Friedrichsplatz (vor dem Naturkundemuseum)",x,30,,2022
2022-11-25 00:00:00,11:00:00,17:00:00,Tag gegen Gewalt an Frauen ,Kaiserstraße Ecke Waldstraße,,6,,2022
2022-11-26 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-11-26 00:00:00,13:00:00,20:00:00,Gewalt ist Alltag - We fight back! (Demo zum Tag gegen Gewalt an Frauen*),"Karl-Friedrich-Straße (zwischen Zirkel und Kaiserstraße), Kaiserstraße, Lammstraße, Erbprinzenstraße, Rondellplatz, Karl-Friedrich-Straße, Baumeisterstraße, Wilhelmstraße, Schützenstraße, Marienstraße, Werderplatz",x,150,,2022
2022-11-26 00:00:00,17:00:00,20:30:00,Religiöse Kundgebung,Kaiserstraße Ecke Lammstraße,,90,,2022
2022-11-26 00:00:00,13:00:00,14:00:00,Rojava verteidigen! - Stoppt den Angriffskrieg der Türkei! ,Karl-Friedrich-Straße (zwischen Kaiserstraße und Zirkel) ,,50,,2022
2022-11-28 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Kaiserstraße Ecke Lammstraße,,100,x,2022
2022-11-29 00:00:00,20:30:00,22:00:00,Catcalls of Karlsruhe kreiden an,"Durlacher Tor, Moltkestraße ",,8,,2022
2022-11-30 00:00:00,13:00:00,14:30:00,Global action day for Solidarity with Iranian students,"vor dem AKK, Campus Süd",,150,,2022
2022-12-01 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: So wie akutell in China wurden seit März 2020 weltweit, auch in der BRD, friedlich demonstrierende Menschenrechtsaktivisten Opfer von Polizei- und Justizgewalt. ´Wir forden die Aufarbeitung der Geschehnisse. ",Schlossbezirk,,28,,2022
2022-12-02 00:00:00,17:30:00,20:45:00,Friedensverhandlungen im Ukraine Krieg/ Sicherung bezahlbarer Energieversorgung / Erhalt des Bargeldes / Ende des Corona Impfexperiments,"Kronenstraße, Kaiserstraße, Hirschstraße, Sophienstraße, Waldstraße, Erbprinzenstraße, Karl-Friedrich-Straße, Kaiserstraße, Kronenstraße, Kronenplatz",x,150,,2022
2022-12-03 00:00:00,18:00:00,19:00:00,Mahnwache für Urumtschi und Solidarität mit Protestanten in China,Kronenplatz,,20,,2022
2022-12-05 00:00:00,18:00:00,19:00:00,"Monttagsdemo gegen die Hartz-Gesetze und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber! ",Kaiserstraße Ecke Lammstraße ,,50,,2022
2022-12-05 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Kaiserstraße Ecke Lammstraße,x,50,,2022
2022-12-06 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,8,,2022
2022-12-07 00:00:00,18:00:00,19:00:00,Klimaschützen ist kein Verbrechen! Öffentlichkeit für das Vorgehen gegen Studierende in Frankfurt!,Kapellenstraße (Kaiserstraße bis Karl-Wilhelm-Straße),,200,,2022
2022-12-07 00:00:00,16:00:00,17:00:00,Schilderdemo Friede und Gerechtigkeit,Grötzinger Straße in Durlach,,15,,2022
2022-12-08 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,28,,2022
2022-12-10 00:00:00,12:00:00,16:00:00,Freiheit Religion mit Redebeiträge und Musik,Schlossplatz nicht möglich wegen Eiszeit,,15,x,2022
2022-12-10 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,Platz der Grundrechte,,150,,2022
2022-12-10 00:00:00,11:00:00,15:00:00,Klimaschutz,Waldstraße Ecke Kaiserstraße Höhe Passagehof,,30,,2022
2022-12-10 00:00:00,13:00:00,14:30:00,Klimaschutz ,Kaiserstraße Ecke Waldstraße,,50,,2022
2022-12-10 00:00:00,09:15:00,12:15:00,Popup-Fahrradstraße,Basler-Tor-Straße zwischen Rommelstraße und Gärtnerstraße ,,150,,2022
2022-12-10 00:00:00,15:00:00,20:00:00,Christliche Religion,Friedrichsplatz/Naturkundemuseum,,15,,2022
2022-12-12 00:00:00,18:30:00,19:00:00,"Mahnwache für den Protestierenden und Gefangenen Herrn Majid-Reza Rahnaward, der heute Morgen in der islamischen Republik Iran hingerichtet worden ist",Platz der Grundrechte,,20,,2022
2022-12-12 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Kaiserstraße Ecke Lammstraße ,,100,,2022
2022-12-13 00:00:00,11:00:00,16:00:00,10 Prinzipien für friedliche Koexistenz,Kaiserstraße Ecke Karl-Friedrich-Straße (vor Tourismus-Informations),,3,,2022
2022-12-15 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Im Winter 2022 frieren in der BRD immungeschwächte Kinder in stoßgelüfteten, kalten Privat- und Schuläumen. Als ""Fünfter Mann im Staate"" trägt der Vorsitzende des Bundesverfassungsgerichts mit die Verantwortung für die Verarmung dieses Landes. Lockdowns, Inflation und die gesundheitlichen Schädigungen durch mRNA-Spritzen waren unnötig. Wer kommt für den Schaden auf? Vermutlich weder die Pharmazie- und Maskendeal-Gewinner, noch der EU-Coronafonds, der vorrangiig die europaweite Digitalisierung und den Klimaschutz finanzieren soll.",Schlossbezirk,,28,,2022
2022-12-16 00:00:00,17:30:00,20:45:00,Friedensverhandlungen im Ukraine Krieg/ Sicherung bezahlbarer Energieversorgung / Erhalt des Bargeldes / Ende des Corona Impfexperiments / Für eine lebenswerte Gesellschaft ,"Kronenplatz, Kronenstraße, Kaiserstraße, Hirschstraße, Sophienstraße, Waldstraße, Erbprinzenstraße, Karl-Friedrich-Straße, Kaiserstraße, Kronenstraße, Kronenplatz",,90,,2022
2022-12-17 00:00:00,13:00:00,15:00:00,Privater Fursuit-Walk (Kostümspaziergang mit tierischen Kostümen) durch die Karlsruher Innenstadt zur Unterhaltung der Passanten,"Kaiserstraße, Friedrichsplatz, Erbprinzenstraße, Waldstraße, Kaiserstraße ",,200,,2022
2022-12-17 00:00:00,14:30:00,17:00:00,"PetaZwei Streetteam Karlsruhe Aktion gegen Tierische Bekleidung wie Pelz, Leder, Daunen Wolle etc. ",Karl-Friedrich-Straße (zwischen Kaiserstraße und Zirkel) ,,10,,2022
2022-12-17 00:00:00,14:00:00,16:00:00,Iran im Aufruhr,Platz der Grundrechte,,150,,2022
2022-12-17 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-12-17 00:00:00,17:00:00,19:00:00,"Lützerath bleibt - Solidaritätskundgebung für das vom Abriss bedrohte Dorf Lützerath - Überschreiten der 1,5°C
Grenze in Deutschland",Friedrichsplatz (Naturkundemuseum),,100,,2022
2022-12-19 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Marktplatz,,100,,2022
2022-12-22 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Vor dem Schlossbezirk 3 stehen nach der sogenannten ""Bundesnotbremse"" mutige, liebevolle Menschen- und Friedensaktivisten für die nachfolgenden Generationen ein. ""Frieden schaffen ohne Waffen“.",Schlossbezirk,,28,,2022
2022-12-23 00:00:00,16:00:00,19:30:00,"Für Frieden - Gegen Krieg und totalitäre Ideologien! 100 Jahre Friedensenzyklika ""Ubi Arcano Die"" von Papst Pius XI. ",Altrhein,,5,,2022
2022-12-26 00:00:00,19:00:00,21:00:00,Heißer Herbst gegen Soziale Kälte,Marktplatz,,100,x,2022
2022-12-29 00:00:00,,,für das Grundgesetz - für Frieden- für die Würde des Menschen - für die Abschaffung der Einrichtungsbezogenen Impfpflicht - gute Arbeits + Lebensbedingungen für alle - für Selbstverantwortung und Selbstbestimmung- Wir sind politisch unabhängige BürgerInnen und laden alle Demokratinnen und Demokraten zum Meinungsaustausch ein. ,Schlossbezirk,,49,,2022
